"timestamp","tid","price","amount","type"
1466332899,19932232,0.01684,0.65893733,"buy"
1466332902,19932234,0.016789,161.707,"buy"
1466332904,19932236,0.016789,1.375963,"buy"
1466332904,19932238,0.016789,35.416714,"buy"
1466332904,19932240,0.016839,9.38167697,"buy"
1466332905,19932246,0.016839,1.375963,"buy"
1466332919,19932248,0.01688,0.000331,"buy"
1466332919,19932250,0.016917,69.099669,"buy"
1466332919,19932252,0.0169,5,"buy"
1466332919,19932254,0.01686,0.2,"buy"
1466332919,19932256,0.01686,0.2,"buy"
1466332919,19932258,0.01685,0.5,"buy"
1466332919,19932260,0.0169,25,"buy"
1466332924,19932262,0.0168,0.2,"sell"
1466332924,19932264,0.01684,0.1,"sell"
1466332926,19932268,0.016793,0.1,"buy"
1466332927,19932272,0.016793,299.6,"buy"
1466332946,19932274,0.016914,0.1,"buy"
1466332946,19932276,0.016914,0.1,"buy"
1466332946,19932278,0.01683,0.1,"buy"
1466332946,19932280,0.016913,13.754941,"buy"
1466332946,19932282,0.01683,0.1,"buy"
1466332946,19932284,0.016918,120.39409122,"buy"
1466332946,19932286,0.016914,13.41798378,"buy"
1466332946,19932288,0.01686,0.2,"buy"
1466332946,19932290,0.01683,0.1,"buy"
1466332948,19932296,0.016912,13.617984,"buy"
1466332956,19932306,0.01687,0.1,"sell"
1466332960,19932308,0.0169,0.1,"sell"
1466332960,19932310,0.01687,0.2,"sell"
1466332976,19932316,0.01689,0.1,"buy"
1466332976,19932318,0.0169,16.466993,"buy"
1466332976,19932320,0.01687,0.1,"buy"
1466332976,19932322,0.01689,0.2,"buy"
1466332978,19932324,0.0169,59.0769,"buy"
1466332983,19932328,0.0169,10.648,"buy"
1466332985,19932330,0.0169,13.808107,"buy"
1466332996,19932332,0.016929,0.3,"buy"
1466332996,19932334,0.01695,0.39999958,"buy"
1466332996,19932336,0.01693,0.2,"buy"
1466332996,19932338,0.01696,0.4,"buy"
1466332996,19932340,0.016955,12.271577,"buy"
1466332996,19932342,0.01695,14.45494142,"buy"
1466332996,19932344,0.01696,14.45494142,"buy"
1466333009,19932358,0.016989,1.66182637,"buy"
1466333012,19932364,0.01696,0.1,"sell"
1466333021,19932378,0.01694,0.2,"sell"
1466333027,19932384,0.01692,0.2,"sell"
1466333028,19932386,0.01694,0.1,"buy"
1466333028,19932388,0.016938,0.2,"buy"
1466333028,19932390,0.01696,0.2,"buy"
1466333028,19932392,0.016939,0.1,"buy"
1466333028,19932394,0.016989,4.005065,"buy"
1466333028,19932396,0.01696,0.1,"buy"
1466333032,19932404,0.01694,0.1,"buy"
1466333033,19932406,0.01694,0.1,"buy"
1466333034,19932408,0.01699,1.44505858,"buy"
1466333034,19932410,0.01694,0.3,"buy"
1466333034,19932412,0.016987,13.75494142,"buy"
1466333034,19932414,0.01694,0.2,"buy"
1466333038,19932424,0.01699,0.10000042,"buy"
1466333038,19932426,0.01696,0.1,"buy"
1466333038,19932428,0.017,4.52505858,"buy"
1466333038,19932430,0.01699,8.454941,"buy"
1466333038,19932432,0.01701,0.78657248,"buy"
1466333038,19932434,0.01697,0.1,"buy"
1466333038,19932436,0.01701,0.72329193,"buy"
1466333038,19932438,0.017,0.47494142,"buy"
1466333038,19932440,0.01701,0.37719067,"buy"
1466333038,19932442,0.01701,0.52864915,"buy"
1466333039,19932444,0.01701,0.10000041,"buy"
1466333039,19932446,0.01702,0.3838537,"buy"
1466333038,19932448,0.01701,0.85881835,"buy"
1466333039,19932450,0.01702,0.72801589,"buy"
1466333039,19932452,0.01702,0.76759803,"buy"
1466333039,19932454,0.01702,0.56427466,"buy"
1466333039,19932456,0.01702,1.071023,"buy"
1466333039,19932458,0.01702,0.69850522,"buy"
1466333039,19932460,0.01702,0.38467901,"buy"
1466333039,19932462,0.01705,11.796199,"buy"
1466333039,19932466,0.01702,0.296864,"buy"
1466333039,19932468,0.01702,0.70645046,"buy"
1466333039,19932470,0.01702,0.11325775,"buy"
1466333039,19932472,0.01702,0.44961857,"buy"
1466333047,19932478,0.017098,76.13072097,"buy"
1466333047,19932480,0.01707,0.19060403,"buy"
1466333047,19932482,0.01705,10.565675,"buy"
1466333057,19932488,0.01707,0.65788406,"buy"
1466333057,19932490,0.017098,22.45250668,"buy"
1466333057,19932492,0.01707,0.16030526,"buy"
1466333063,19932496,0.01707,0.62205237,"buy"
1466333063,19932498,0.017098,8.01890391,"buy"
1466333063,19932500,0.017098,28.601859,"buy"
1466333063,19932502,0.01707,0.3838818,"buy"
1466333064,19932504,0.017098,25.226443,"buy"
1466333065,19932506,0.017098,1.005934,"buy"
1466333065,19932508,0.017098,17.66012095,"buy"
1466333067,19932510,0.017098,79.17699345,"buy"
1466333067,19932512,0.01707,0.68100655,"buy"
1466333067,19932514,0.017098,88.213764,"buy"
1466333068,19932516,0.017098,17.66012095,"buy"
1466333069,19932518,0.017098,2.85066,"buy"
1466333071,19932520,0.0171,5,"buy"
1466333071,19932522,0.017098,48.210173,"buy"
1466333071,19932524,0.01708,0.1,"sell"
1466333078,19932526,0.01707,0.9023059,"buy"
1466333078,19932528,0.017187,87.72854992,"buy"
1466333078,19932530,0.01707,0.52171018,"buy"
1466333078,19932532,0.01715,0.4,"buy"
1466333078,19932534,0.01714,10.147434,"buy"
1466333078,19932536,0.0171,0.1,"buy"
1466333078,19932538,0.01715,0.2,"buy"
1466333079,19932542,0.0171,0.41900545,"sell"
1466333082,19932544,0.01708,0.2,"sell"
1466333082,19932546,0.01708,0.00666053,"sell"
1466333084,19932548,0.01708,0.09333947,"sell"
1466333104,19932550,0.01706,0.2,"sell"
1466333104,19932552,0.01707,0.2,"sell"
1466333104,19932554,0.01704,0.1,"sell"
1466333104,19932556,0.01702,0.2,"sell"
1466333104,19932558,0.017,49.3,"sell"
1466333105,19932560,0.01709,0.93673511,"buy"
1466333105,19932562,0.01708,0.1,"buy"
1466333105,19932564,0.01708,0.14600289,"buy"
1466333114,19932566,0.01707,0.5,"buy"
1466333114,19932568,0.01705,0.2,"buy"
1466333114,19932570,0.01708,0.138805,"buy"
1466333114,19932572,0.01708,0.3,"buy"
1466333114,19932574,0.01709,0.2,"buy"
1466333114,19932576,0.01705,0.1,"buy"
1466333114,19932578,0.01708,0.5,"buy"
1466333114,19932580,0.0171,0.66119539,"buy"
1466333114,19932582,0.01711,0.1063256,"buy"
1466333114,19932584,0.01709,0.3,"buy"
1466333114,19932586,0.01708,0.061195,"buy"
1466333114,19932588,0.01711,0.98671901,"buy"
1466333114,19932590,0.0171,0.2,"buy"
1466333165,19932616,0.01707,0.2,"sell"
1466333165,19932618,0.01709,0.1,"sell"
1466333230,19932646,0.017088,0.4,"buy"
1466333230,19932648,0.017088,2.71311311,"buy"
1466333252,19932652,0.01707,0.3,"sell"
1466333280,19932654,0.01706,0.4,"sell"
1466333280,19932656,0.01705,0.5,"sell"
1466333280,19932658,0.01706,0.2,"sell"
1466333280,19932660,0.01705,0.3,"sell"
1466333280,19932662,0.01706,0.2,"sell"
1466333280,19932664,0.017051,0.4,"sell"
1466333284,19932666,0.017049,3.86220255,"buy"
1466333299,19932672,0.01702,0.3,"sell"
1466333299,19932676,0.017,4.216111,"sell"
1466333299,19932680,0.01704,0.5,"sell"
1466333300,19932684,0.017,1.09965606,"sell"
1466333300,19932686,0.017,3.11577385,"sell"
1466333301,19932690,0.017,5.016111,"sell"
1466333301,19932694,0.017,0.2,"sell"
1466333301,19932696,0.017,1.76922786,"sell"
1466333301,19932698,0.017,2.24688314,"sell"
1466333302,19932706,0.017,1.14688314,"sell"
1466333302,19932710,0.01699,1,"sell"
1466333302,19932712,0.01699,0.1,"sell"
1466333308,19932716,0.01694,0.4,"sell"
1466333308,19932718,0.016921,1.56922786,"sell"
1466333312,19932720,0.01692,0.5,"sell"
1466333312,19932722,0.01692,12.215599,"sell"
1466333319,19932724,0.0169,0.2,"sell"
1466333319,19932726,0.0169,290.52468434,"sell"
1466333323,19932728,0.0169,9.47531566,"sell"
1466333323,19932730,0.016899,149.830619,"sell"
1466333325,19932732,0.016899,17.773616,"sell"
1466333328,19932734,0.016899,32.395765,"sell"
1466333329,19932736,0.016875,500,"sell"
1466333329,19932738,0.016875,400,"sell"
1466333329,19932740,0.01688,0.75060838,"sell"
1466333332,19932744,0.01687,0.66091454,"sell"
1466333332,19932746,0.01686,0.90959137,"sell"
1466333332,19932748,0.01684,0.52765339,"sell"
1466333332,19932750,0.01687,0.2,"sell"
1466333332,19932752,0.01685,0.2,"sell"
1466333332,19932754,0.01686,0.6218841,"sell"
1466333332,19932756,0.01683,0.2,"sell"
1466333332,19932758,0.01683,0.70298349,"sell"
1466333332,19932760,0.016807,94.65129477,"sell"
1466333332,19932762,0.01684,0.32456871,"sell"
1466333332,19932764,0.01683,0.1,"sell"
1466333332,19932766,0.01683,0.90110963,"sell"
1466333336,19932768,0.016872,16.253349,"buy"
1466333336,19932770,0.016808,79.1,"sell"
1466333336,19932772,0.016807,405.34870523,"sell"
1466333336,19932774,0.0168,0.71868705,"sell"
1466333336,19932776,0.0168,50,"sell"
1466333403,19932788,0.016809,26.93,"buy"
1466333407,19932790,0.016809,5.76,"buy"
1466333411,19932792,0.016809,1.28,"buy"
1466333416,19932796,0.016809,0.36843,"buy"
1466333455,19932808,0.01681,0.1,"buy"
1466333455,19932810,0.01684,0.2,"buy"
1466333455,19932812,0.01684,0.88830875,"buy"
1466333455,19932814,0.01684,0.84220749,"buy"
1466333455,19932816,0.01684,0.74325776,"buy"
1466333508,19932848,0.01684,0.12637177,"buy"
1466333508,19932850,0.01683,0.1773224,"buy"
1466333508,19932852,0.01684,0.78290462,"buy"
1466333508,19932854,0.01684,0.35348573,"buy"
1466333508,19932856,0.01684,0.90673041,"buy"
1466333508,19932858,0.01684,0.27471622,"buy"
1466333508,19932860,0.01684,0.44284924,"buy"
1466333508,19932862,0.01683,0.29629758,"buy"
1466333508,19932864,0.01684,0.50210022,"buy"
1466333508,19932866,0.01684,0.72145646,"buy"
1466333508,19932868,0.01684,0.21200387,"buy"
1466333508,19932870,0.01684,0.44566354,"buy"
1466333508,19932872,0.01684,0.48416155,"buy"
1466333508,19932874,0.01684,0.87276071,"buy"
1466333508,19932876,0.01684,0.69021576,"buy"
1466333508,19932878,0.01684,0.78231388,"buy"
1466333508,19932880,0.01684,0.74218595,"buy"
1466333508,19932882,0.01684,0.33888256,"buy"
1466333508,19932884,0.01685,0.91230738,"buy"
1466333508,19932886,0.01684,0.16222371,"buy"
1466333508,19932888,0.01685,0.76371222,"buy"
1466333508,19932890,0.01689,0.5,"buy"
1466333508,19932892,0.0169,16,"buy"
1466333508,19932894,0.0169,16,"buy"
1466333508,19932896,0.01686,0.1,"buy"
1466333508,19932898,0.01688,0.5,"buy"
1466333508,19932900,0.01693,0.1,"buy"
1466333508,19932902,0.01691,0.1,"buy"
1466333508,19932904,0.01693,0.2,"buy"
1466333508,19932906,0.01694,0.3,"buy"
1466333508,19932908,0.01694,0.1,"buy"
1466333508,19932910,0.01694,0.2,"buy"
1466333508,19932912,0.01693,0.2,"buy"
1466333508,19932914,0.01694,0.5,"buy"
1466333508,19932916,0.01697,0.1,"buy"
1466333508,19932918,0.01696,0.2,"buy"
1466333508,19932920,0.016991,3.20933422,"buy"
1466333508,19932922,0.01696,0.3,"buy"
1466333508,19932926,0.01699,0.4,"buy"
1466333523,19932928,0.01683,0.66205064,"buy"
1466333523,19932930,0.01698,157.442,"buy"
1466333523,19932932,0.016982,48.14100794,"buy"
1466333523,19932934,0.016979,13.75494142,"buy"
1466333552,19932950,0.01694,0.1,"sell"
1466333555,19932958,0.01691,0.1,"sell"
1466333574,19932964,0.01689,0.2,"sell"
1466333574,19932966,0.01687,0.1,"sell"
1466333574,19932968,0.01686,0.1,"sell"
1466333574,19932970,0.01684,0.1,"sell"
1466333597,19932974,0.01691,0.2,"buy"
1466333597,19932976,0.01689,0.1,"buy"
1466333597,19932978,0.016909,0.1,"buy"
1466333597,19932980,0.016972,1.8,"buy"
1466333597,19932982,0.01687,0.1,"buy"
1466333597,19932984,0.01687,0.4,"buy"
1466333597,19932986,0.01689,0.1,"buy"
1466333597,19932988,0.01684,0.1,"buy"
1466333597,19932990,0.01689,0.1,"buy"
1466333611,19933018,0.01694,0.1,"sell"
1466333616,19933020,0.01692,0.2,"sell"
1466333630,19933022,0.0169,0.2,"sell"
1466333630,19933028,0.01688,0.5,"sell"
1466333674,19933034,0.01686,0.1,"sell"
1466333680,19933036,0.01683,0.1,"sell"
1466333680,19933038,0.01684,0.4,"sell"
1466333680,19933040,0.01684,0.4,"sell"
1466333686,19933042,0.01682,0.5,"sell"
1466333686,19933044,0.01682,0.2,"sell"
1466333686,19933046,0.01682,0.1,"sell"
1466333686,19933048,0.01682,0.5,"sell"
1466333686,19933050,0.01682,0.5,"sell"
1466333686,19933052,0.01682,0.1,"sell"
1466333686,19933054,0.01682,0.2,"sell"
